,Year,Province,Criterion,ER_Utility,Belief_Entropy
1311,2020,P38,C08,0.1967,0.7448
1312,2020,P39,C01,0.3118,0.8613
1313,2020,P39,C02,0.2174,0.8850
1314,2020,P39,C03,0.3394,0.6992
1315,2020,P39,C04,0.4446,1.0110
1316,2020,P39,C05,0.5330,0.8863
1317,2020,P39,C06,0.3112,0.8690
1318,2020,P39,C07,0.3113,1.0155
1319,2020,P39,C08,0.2364,0.9766
1320,2020,P40,C01,0.4864,0.7979
1321,2020,P40,C02,0.4434,1.0148
1322,2020,P40,C03,0.3600,0.7641
1323,2020,P40,C04,0.2549,1.0327
1324,2020,P40,C05,0.3763,0.8913
1325,2020,P40,C06,0.4484,0.9970
1326,2020,P40,C07,0.2918,1.0049
1327,2020,P40,C08,0.4745,1.2079
1328,2020,P41,C01,0.4241,1.0459
1329,2020,P41,C02,0.3424,0.7497
1330,2020,P41,C03,0.4685,0.9489
1331,2020,P41,C04,0.3245,0.7771
1332,2020,P41,C05,0.3304,0.6360
1333,2020,P41,C06,0.4623,0.9221
1334,2020,P41,C07,0.3530,1.1202
1335,2020,P41,C08,0.2605,1.0404
1336,2020,P42,C01,0.4801,0.8373
1337,2020,P42,C02,0.4387,1.0280
1338,2020,P42,C03,0.4937,0.9508
1339,2020,P42,C04,0.3145,0.8279
1340,2020,P42,C05,0.3972,0.9985
1341,2020,P42,C06,0.4962,0.7159
1342,2020,P42,C07,0.2825,1.0333
1343,2020,P42,C08,0.3134,0.9217
1344,2020,P43,C01,0.4839,0.8372
1345,2020,P43,C02,0.3966,0.9960
1346,2020,P43,C03,0.4740,0.8831
1347,2020,P43,C04,0.3357,0.6170
1348,2020,P43,C05,0.5465,0.9735
1349,2020,P43,C06,0.3275,0.8600
1350,2020,P43,C07,0.3167,0.9810
1351,2020,P43,C08,0.4129,1.0354
1352,2020,P44,C01,0.3113,0.8683
1353,2020,P44,C02,0.3065,0.9144
1354,2020,P44,C03,0.4542,0.9708
1355,2020,P44,C04,0.1638,0.3851
1356,2020,P44,C05,0.1638,0.3851
1357,2020,P44,C06,0.3422,0.7269
1358,2020,P44,C07,0.1640,0.3883
1359,2020,P44,C08,0.2344,0.9699
1360,2020,P45,C01,0.4243,1.1029
1361,2020,P45,C02,0.4538,0.9727
1362,2020,P45,C03,0.5062,0.9078
1363,2020,P45,C04,0.3984,1.0024
1364,2020,P45,C05,0.4698,0.8634
1365,2020,P45,C06,0.3873,1.0531
1366,2020,P45,C07,0.2411,0.9949
1367,2020,P45,C08,0.3409,1.0416
1368,2020,P46,C01,0.3358,0.8448
1369,2020,P46,C02,0.3070,0.9092
1370,2020,P46,C03,0.4338,1.0377
1371,2020,P46,C04,0.4270,1.0453
1372,2020,P46,C05,0.5251,0.8140
1373,2020,P46,C06,0.4926,0.6743
1374,2020,P46,C07,0.3161,1.0369
1375,2020,P46,C08,0.2252,0.9274
1376,2020,P47,C01,0.3023,0.9448
1377,2020,P47,C02,0.4610,0.9299
1378,2020,P47,C03,0.2678,1.0463
1379,2020,P47,C04,0.3643,0.8025
1380,2020,P47,C05,0.4971,0.9219
1381,2020,P47,C06,0.3846,1.0398
1382,2020,P47,C07,0.2257,0.9293
1383,2020,P47,C08,0.3064,0.9449
1384,2020,P48,C01,0.3672,0.8252
1385,2020,P48,C02,0.3470,0.7849
1386,2020,P48,C03,0.4778,0.9426
1387,2020,P48,C04,0.4742,0.8416
1388,2020,P48,C05,0.6058,0.9871
1389,2020,P48,C06,0.3476,0.9537
1390,2020,P48,C07,0.3154,1.0259
1391,2020,P48,C08,0.5822,1.1149
1392,2020,P49,C01,0.5213,0.8698
1393,2020,P49,C02,0.5081,1.0113
1394,2020,P49,C03,0.5047,1.0600
1395,2020,P49,C04,0.5041,0.8349
1396,2020,P49,C05,0.5780,1.0458
1397,2020,P49,C06,0.6708,0.9247
1398,2020,P49,C07,0.3075,1.0102
1399,2020,P49,C08,0.3982,1.0219
1400,2020,P50,C01,0.3625,0.8025
1401,2020,P50,C02,0.4545,0.9762
1402,2020,P50,C03,0.3487,0.8554
1403,2020,P50,C04,0.3264,0.6769
1404,2020,P50,C05,0.4524,0.9789
1405,2020,P50,C06,0.5055,1.0750
1406,2020,P50,C07,0.1798,0.5934
1407,2020,P50,C08,0.4449,1.1291
1408,2020,P51,C01,0.4629,0.9170
1409,2020,P51,C02,0.2208,0.9041
1410,2020,P51,C03,0.2960,0.9836
1411,2020,P51,C04,0.6718,0.6941
1412,2020,P51,C05,0.6969,0.9383
1413,2020,P51,C06,0.5113,0.6979
1414,2020,P51,C07,0.3374,1.0447
1415,2020,P51,C08,0.4303,1.0422
1416,2020,P52,C01,0.3573,0.7984
1417,2020,P52,C02,0.3253,0.8102
1418,2020,P52,C03,0.3734,0.9305
1419,2020,P52,C04,0.5807,1.0449
1420,2020,P52,C05,0.4181,1.0447
1421,2020,P52,C06,0.3238,0.7626
1422,2020,P52,C07,0.4211,1.1112
1423,2020,P52,C08,0.2729,1.0454
1424,2020,P53,C01,0.4963,0.7062
1425,2020,P53,C02,0.4912,1.0253
1426,2020,P53,C03,0.6538,0.8880
1427,2020,P53,C04,0.7148,1.0257
1428,2020,P53,C05,0.6599,0.7564
1429,2020,P53,C06,0.4662,0.9273
1430,2020,P53,C07,0.5194,1.1714
1431,2020,P53,C08,0.2657,1.0455
1432,2020,P54,C01,0.2090,0.8273
1433,2020,P54,C02,0.2713,1.0460
1434,2020,P54,C03,0.3593,0.9194
1435,2020,P54,C04,0.5435,0.9572
1436,2020,P54,C05,0.8362,0.3851
1437,2020,P54,C06,0.4915,0.8411
1438,2020,P54,C07,0.4591,1.2418
1439,2020,P54,C08,0.5578,1.0186
1440,2020,P55,C01,0.2884,1.0173
1441,2020,P55,C02,0.2965,0.9820
1442,2020,P55,C03,0.3364,0.6839
1443,2020,P55,C04,0.5924,1.0292
1444,2020,P55,C05,0.4761,0.8018
1445,2020,P55,C06,0.6095,0.9716
1446,2020,P55,C07,0.6774,0.7970
1447,2020,P55,C08,0.5638,1.0958
1448,2020,P56,C01,0.4503,0.9890
1449,2020,P56,C02,0.5816,1.0430
1450,2020,P56,C03,0.4976,1.0214
1451,2020,P56,C04,0.8141,0.6520
1452,2020,P56,C05,0.6616,0.9832
1453,2020,P56,C06,0.6621,0.6792
1454,2020,P56,C07,0.8293,0.4897
1455,2020,P56,C08,0.4345,1.0361
1456,2020,P57,C01,0.3573,0.7396
1457,2020,P57,C02,0.1699,0.4800
1458,2020,P57,C03,0.3314,0.8423
1459,2020,P57,C04,0.6272,0.8683
1460,2020,P57,C05,0.5065,0.5538
1461,2020,P57,C06,0.6887,0.8696
1462,2020,P57,C07,0.6639,0.9919
1463,2020,P57,C08,0.2738,1.0449
1464,2020,P58,C01,0.3005,0.9577
1465,2020,P58,C02,0.1967,0.7418
1466,2020,P58,C03,0.3946,0.9879
1467,2020,P58,C04,0.4693,0.8677
1468,2020,P58,C05,0.5114,0.7408
1469,2020,P58,C06,0.4287,1.0436
1470,2020,P58,C07,0.3465,1.0851
1471,2020,P58,C08,0.2946,0.9925
1472,2020,P59,C01,0.4237,1.0463
1473,2020,P59,C02,0.3488,0.7948
1474,2020,P59,C03,0.3034,0.9386
1475,2020,P59,C04,0.5533,1.0034
1476,2020,P59,C05,0.3165,0.8004
1477,2020,P59,C06,0.5328,0.8863
1478,2020,P59,C07,0.5928,1.0271
1479,2020,P59,C08,0.3538,0.8917
1480,2020,P60,C01,0.3425,0.7234
1481,2020,P60,C02,0.3435,0.7613
1482,2020,P60,C03,0.4002,1.0073
1483,2020,P60,C04,0.5242,0.8056
1484,2020,P60,C05,0.5069,0.7072
1485,2020,P60,C06,0.5240,0.8044
1486,2020,P60,C07,0.6619,0.7322
1487,2020,P60,C08,0.3694,0.8392
1488,2020,P61,C01,0.1864,0.6530
1489,2020,P61,C02,0.2362,0.9737
1490,2020,P61,C03,0.1638,0.3851
1491,2020,P61,C04,0.4983,0.7122
1492,2020,P61,C05,0.3905,0.9721
1493,2020,P61,C06,0.3584,0.8932
1494,2020,P61,C07,0.4559,1.1929
1495,2020,P61,C08,0.2884,1.0160
1496,2020,P62,C01,0.2731,1.0453
1497,2020,P62,C02,0.3118,0.8628
1498,2020,P62,C03,0.4408,1.0228
1499,2020,P62,C04,0.4560,0.9604
1500,2020,P62,C05,0.3713,0.8584
1501,2020,P62,C06,0.4778,0.7831
1502,2020,P62,C07,0.3678,1.0507
1503,2020,P62,C08,0.2954,0.9890
1504,2020,P63,C01,0.4280,1.0446
1505,2020,P63,C02,0.3639,0.8764
1506,2020,P63,C03,0.4018,1.0689
1507,2020,P63,C04,0.5865,1.0393
1508,2020,P63,C05,0.4765,0.7981
1509,2020,P63,C06,0.3210,1.0434
1510,2020,P63,C07,0.4417,1.2025
1511,2020,P63,C08,0.2610,1.0409
1512,2021,P01,C01,0.5693,1.0420
1513,2021,P01,C02,0.7060,0.9955
1514,2021,P01,C03,0.4274,1.0449
1515,2021,P01,C04,0.5374,0.9194
1516,2021,P01,C05,0.6651,0.6043
1517,2021,P01,C06,0.6029,0.9990
1518,2021,P01,C07,0.2996,0.9783
1519,2021,P01,C08,0.7279,1.0456
1520,2021,P02,C01,0.4849,0.7127
1521,2021,P02,C02,0.5104,0.7609
1522,2021,P02,C03,0.4821,0.7329
1523,2021,P02,C04,0.4686,0.8731
1524,2021,P02,C05,0.5535,1.0041
1525,2021,P02,C06,0.5358,0.9077
1526,2021,P02,C07,0.4649,1.1359
1527,2021,P02,C08,0.6074,0.9795
1528,2021,P03,C01,0.3911,0.9745
1529,2021,P03,C02,0.2567,1.0353
1530,2021,P03,C03,0.2861,1.0236
1531,2021,P03,C04,0.3843,0.9739
1532,2021,P03,C05,0.3060,1.0660
1533,2021,P03,C06,0.2927,0.9997
1534,2021,P03,C07,0.4858,0.8033
1535,2021,P03,C08,0.2453,1.0096
1536,2021,P04,C01,0.4920,0.6908
1537,2021,P04,C02,0.4923,0.7367
1538,2021,P04,C03,0.6577,0.7238
1539,2021,P04,C04,0.5045,0.6566
1540,2021,P04,C05,0.2391,0.9876
1541,2021,P04,C06,0.5173,0.7445
1542,2021,P04,C07,0.4707,1.1308
1543,2021,P04,C08,0.5117,0.7331
1544,2021,P05,C01,0.5383,0.9252
1545,2021,P05,C02,0.5945,1.0230
1546,2021,P05,C03,0.5118,0.7986
1547,2021,P05,C04,0.5393,0.9321
1548,2021,P05,C05,0.4534,0.9860
1549,2021,P05,C06,0.6161,0.9388
1550,2021,P05,C07,0.4763,1.2272
1551,2021,P05,C08,0.4370,1.0319
1552,2021,P06,C01,0.3193,0.8538
1553,2021,P06,C02,0.4804,0.8222
1554,2021,P06,C03,0.4223,1.0463
1555,2021,P06,C04,0.3051,0.9295
1556,2021,P06,C05,0.3294,0.6183
1557,2021,P06,C06,0.4617,0.9859
1558,2021,P06,C07,0.3152,0.9036
1559,2021,P06,C08,0.6181,0.9489
1560,2021,P07,C01,0.2680,1.0464
1561,2021,P07,C02,0.3374,0.6231
1562,2021,P07,C03,0.3208,0.7323
1563,2021,P07,C04,0.1638,0.3851
1564,2021,P07,C05,0.3189,0.7679
1565,2021,P07,C06,0.1638,0.3851
1566,2021,P07,C07,0.4132,1.1261
1567,2021,P07,C08,0.3427,0.6064
1568,2021,P08,C01,0.5110,0.6431
1569,2021,P08,C02,0.5248,0.8255
1570,2021,P08,C03,0.6297,0.8510
1571,2021,P08,C04,0.3515,0.8246
1572,2021,P08,C05,0.5162,0.7376
1573,2021,P08,C06,0.4511,0.9850
1574,2021,P08,C07,0.5183,0.7652
1575,2021,P08,C08,0.5591,1.0223
1576,2021,P09,C01,0.4743,0.8202
1577,2021,P09,C02,0.3368,0.6167
1578,2021,P09,C03,0.4793,0.7665
1579,2021,P09,C04,0.3560,0.8428
1580,2021,P09,C05,0.3428,0.7646
1581,2021,P09,C06,0.3862,0.9747
1582,2021,P09,C07,0.4951,0.9925
1583,2021,P09,C08,0.3251,0.6649
1584,2021,P10,C01,0.4995,0.7487
1585,2021,P10,C02,0.4536,0.9733
1586,2021,P10,C03,0.7090,1.0066
1587,2021,P10,C04,0.5090,0.7528
1588,2021,P10,C05,0.4394,1.0263
1589,2021,P10,C06,0.4943,0.6616
1590,2021,P10,C07,0.4771,1.2082
1591,2021,P10,C08,0.3371,0.6337
1592,2021,P11,C01,0.5658,1.0371
1593,2021,P11,C02,0.4725,0.8571
1594,2021,P11,C03,0.6119,0.9597
1595,2021,P11,C04,0.6668,0.7099
1596,2021,P11,C05,0.3707,0.8519
1597,2021,P11,C06,0.5422,1.0279
1598,2021,P11,C07,0.5113,1.2223
1599,2021,P11,C08,0.2377,0.9839
1600,2021,P12,C01,0.5403,0.9385
1601,2021,P12,C02,0.4650,0.9025
1602,2021,P12,C03,0.5927,1.0286
1603,2021,P12,C04,0.4918,0.7152
1604,2021,P12,C05,0.5457,0.9695
1605,2021,P12,C06,0.6239,0.8913
1606,2021,P12,C07,0.3223,0.8723
1607,2021,P12,C08,0.4672,0.9516
1608,2021,P13,C01,0.6911,0.8911
1609,2021,P13,C02,0.6506,0.9784
1610,2021,P13,C03,0.6426,0.8365
1611,2021,P13,C04,0.6713,0.7408
1612,2021,P13,C05,0.6368,0.8204
1613,2021,P13,C06,0.5851,1.0417
1614,2021,P13,C07,0.6087,1.2506
1615,2021,P13,C08,0.5171,0.8766
1616,2021,P16,C01,0.7307,1.0465
1617,2021,P16,C02,0.5376,1.0301
1618,2021,P16,C03,0.4998,0.7742
1619,2021,P16,C04,0.6536,0.7396
1620,2021,P16,C05,0.6336,0.8296
1621,2021,P16,C06,0.6660,0.6553
1622,2021,P16,C07,0.4554,1.1949
1623,2021,P16,C08,0.3647,0.8800
1624,2021,P17,C01,0.4735,0.9336
1625,2021,P17,C02,0.5195,0.7860
1626,2021,P17,C03,0.6208,0.9112
1627,2021,P17,C04,0.3366,0.7967
1628,2021,P17,C05,0.7972,0.7901
1629,2021,P17,C06,0.6174,0.9314
1630,2021,P17,C07,0.2291,0.9465
1631,2021,P17,C08,0.8090,0.6984
1632,2021,P19,C01,0.4903,0.7107
1633,2021,P19,C02,0.4686,0.8740
1634,2021,P19,C03,0.3463,0.7000
1635,2021,P19,C04,0.5006,0.7200
1636,2021,P19,C05,0.5628,1.0313
1637,2021,P19,C06,0.5280,0.8433
1638,2021,P19,C07,0.3522,0.8628
1639,2021,P19,C08,0.5213,0.8331
1640,2021,P20,C01,0.5074,0.6314
1641,2021,P20,C02,0.4508,0.9870
1642,2021,P20,C03,0.4891,0.7161
1643,2021,P20,C04,0.6542,0.7317
1644,2021,P20,C05,0.6808,0.7583
1645,2021,P20,C06,0.6487,0.6791
1646,2021,P20,C07,0.4570,1.2017
1647,2021,P20,C08,0.4840,0.7926
1648,2021,P21,C01,0.6837,0.8039
1649,2021,P21,C02,0.6325,0.9995
1650,2021,P21,C03,0.6701,0.5525
1651,2021,P21,C04,0.6575,0.7360
1652,2021,P21,C05,0.6707,0.6468
1653,2021,P21,C06,0.6937,0.9136
1654,2021,P21,C07,0.4699,1.1886
1655,2021,P21,C08,0.4699,0.9431
1656,2021,P22,C01,0.5134,0.9078
1657,2021,P22,C02,0.5814,1.0436
1658,2021,P22,C03,0.5842,1.0416
1659,2021,P22,C04,0.5877,1.0377
1660,2021,P22,C05,0.5600,1.0247
1661,2021,P22,C06,0.7010,0.9659
1662,2021,P22,C07,0.4148,1.1010
1663,2021,P22,C08,0.4302,1.0425
1664,2021,P23,C01,0.4837,0.7109
1665,2021,P23,C02,0.4802,0.8228
1666,2021,P23,C03,0.4211,1.0457
1667,2021,P23,C04,0.5146,0.8146
1668,2021,P23,C05,0.7105,1.0125
1669,2021,P23,C06,0.5089,0.6725
1670,2021,P23,C07,0.4182,1.0424
1671,2021,P23,C08,0.6910,0.8940
1672,2021,P24,C01,0.6324,0.8299
1673,2021,P24,C02,0.4623,0.9252
1674,2021,P24,C03,0.4337,1.0380
1675,2021,P24,C04,0.5225,0.8050
1676,2021,P24,C05,0.6372,0.7895
1677,2021,P24,C06,0.6173,0.9317
1678,2021,P24,C07,0.4330,1.1002
1679,2021,P24,C08,0.4621,0.9230
1680,2021,P25,C01,0.6623,0.6321
1681,2021,P25,C02,0.5583,1.0201
1682,2021,P25,C03,0.5410,1.0032
1683,2021,P25,C04,0.4763,0.8006
1684,2021,P25,C05,0.6549,0.6956
1685,2021,P25,C06,0.6356,0.8036
1686,2021,P25,C07,0.4210,1.0443
1687,2021,P25,C08,0.6013,1.1114
1688,2021,P26,C01,0.8362,0.3851
1689,2021,P26,C02,0.6246,1.0288
1690,2021,P26,C03,0.7450,1.0330
1691,2021,P26,C04,0.7280,1.0459
1692,2021,P26,C05,0.6369,0.8169
1693,2021,P26,C06,0.7114,1.0160
1694,2021,P26,C07,0.5770,1.3429
1695,2021,P26,C08,0.5611,1.0275
1696,2021,P27,C01,0.4948,0.7768
1697,2021,P27,C02,0.5310,0.8702
1698,2021,P27,C03,0.6698,0.5825
1699,2021,P27,C04,0.5476,0.9792
1700,2021,P27,C05,0.5516,0.9967
1701,2021,P27,C06,0.5240,0.8045
1702,2021,P27,C07,0.4654,1.1932
1703,2021,P27,C08,0.6943,0.9209
1704,2021,P28,C01,0.5926,1.0288
1705,2021,P28,C02,0.5710,1.0434
1706,2021,P28,C03,0.8362,0.3851
1707,2021,P28,C04,0.5669,1.0388
1708,2021,P28,C05,0.6489,0.7760
1709,2021,P28,C06,0.6850,0.8203
1710,2021,P28,C07,0.5045,1.2110
1711,2021,P28,C08,0.6376,0.8866
1712,2021,P29,C01,0.5207,0.7660
1713,2021,P29,C02,0.5317,0.8761
1714,2021,P29,C03,0.8050,0.7308
1715,2021,P29,C04,0.5431,0.9553
1716,2021,P29,C05,0.2298,0.9418
1717,2021,P29,C06,0.5685,1.0411
1718,2021,P29,C07,0.5018,1.2153
1719,2021,P29,C08,0.4225,1.0460
1720,2021,P30,C01,0.5403,0.9383
1721,2021,P30,C02,0.4959,0.6421
1722,2021,P30,C03,0.6807,0.7561
1723,2021,P30,C04,0.4541,0.9706
1724,2021,P30,C05,0.4831,0.7190
1725,2021,P30,C06,0.4927,0.7862
1726,2021,P30,C07,0.4758,0.9587
1727,2021,P30,C08,0.6323,0.9158
1728,2021,P31,C01,0.7226,1.0414
1729,2021,P31,C02,0.8359,0.3923
1730,2021,P31,C03,0.6853,0.8261
1731,2021,P31,C04,0.7046,0.9881
1732,2021,P31,C05,0.8362,0.3851
1733,2021,P31,C06,0.8362,0.3851
1734,2021,P31,C07,0.6661,1.2823
1735,2021,P31,C08,0.8362,0.3851
1736,2021,P32,C01,0.2891,1.0174
1737,2021,P32,C02,0.4724,0.8390
1738,2021,P32,C03,0.3411,0.7275
1739,2021,P32,C04,0.4819,0.7347
1740,2021,P32,C05,0.5192,0.7487
1741,2021,P32,C06,0.7212,1.0392
1742,2021,P32,C07,0.3150,0.9679
1743,2021,P32,C08,0.5328,1.0000
1744,2021,P33,C01,0.3786,1.0038
1745,2021,P33,C02,0.4490,0.9942
1746,2021,P33,C03,0.5338,0.8927
1747,2021,P33,C04,0.4885,0.6960
1748,2021,P33,C05,0.3924,0.9792
1749,2021,P33,C06,0.6670,0.6724
1750,2021,P33,C07,0.3980,1.0551
1751,2021,P33,C08,0.3600,0.8128
1752,2021,P34,C01,0.2803,1.0372
1753,2021,P34,C02,0.4532,0.9750
1754,2021,P34,C03,0.3935,0.9837
1755,2021,P34,C04,0.4492,0.9935
1756,2021,P34,C05,0.3799,0.9152
1757,2021,P34,C06,0.5454,0.9678
1758,2021,P34,C07,0.3720,0.9323
1759,2021,P34,C08,0.3277,0.7327
1760,2021,P35,C01,0.4531,0.9755
1761,2021,P35,C02,0.4110,1.0361
1762,2021,P35,C03,0.4566,0.9567
1763,2021,P35,C04,0.4962,0.6445
1764,2021,P35,C05,0.3972,0.9962
1765,2021,P35,C06,0.5801,1.0457
1766,2021,P35,C07,0.4681,1.1209
1767,2021,P35,C08,0.5000,0.8723
1768,2021,P36,C01,0.4231,1.0465
1769,2021,P36,C02,0.3218,0.7766
1770,2021,P36,C03,0.3468,0.8088
1771,2021,P36,C04,0.5107,0.7387
1772,2021,P36,C05,0.3548,0.8987
1773,2021,P36,C06,0.4796,0.7911
1774,2021,P36,C07,0.3912,1.0232
1775,2021,P36,C08,0.3454,0.6378
1776,2021,P37,C01,0.3258,0.9369
1777,2021,P37,C02,0.4290,1.0437
1778,2021,P37,C03,0.3002,0.9603
1779,2021,P37,C04,0.4372,1.0315
1780,2021,P37,C05,0.4732,0.9136
1781,2021,P37,C06,0.5502,0.9907
1782,2021,P37,C07,0.3342,0.9326
1783,2021,P37,C08,0.4387,1.0281
1784,2021,P38,C01,0.6801,0.7462
1785,2021,P38,C02,0.5074,0.8554
1786,2021,P38,C03,0.5696,1.0425
1787,2021,P38,C04,0.6001,1.0082
1788,2021,P38,C05,0.3708,0.8536
1789,2021,P38,C06,0.6471,0.7250
1790,2021,P38,C07,0.4075,1.0931
1791,2021,P38,C08,0.3191,0.7611
1792,2021,P39,C01,0.6798,0.7423
1793,2021,P39,C02,0.5458,0.9706
1794,2021,P39,C03,0.4199,1.0452
1795,2021,P39,C04,0.6633,0.6223
1796,2021,P39,C05,0.2675,1.0462
1797,2021,P39,C06,0.5102,0.7117
1798,2021,P39,C07,0.4148,1.1045
1799,2021,P39,C08,0.5032,0.8221
1800,2021,P40,C01,0.3879,0.9593
1801,2021,P40,C02,0.3478,0.6500
1802,2021,P40,C03,0.4278,1.0447
1803,2021,P40,C04,0.3410,0.8678
1804,2021,P40,C05,0.2789,1.0397
1805,2021,P40,C06,0.3974,0.9982
1806,2021,P40,C07,0.3190,0.8834
1807,2021,P40,C08,0.3329,0.6588
1808,2021,P41,C01,0.4520,0.9805
1809,2021,P41,C02,0.4428,1.0168
1810,2021,P41,C03,0.4546,0.9679
1811,2021,P41,C04,0.2937,0.9982
1812,2021,P41,C05,0.3029,1.0021
1813,2021,P41,C06,0.4007,1.0096
1814,2021,P41,C07,0.2956,0.9876
1815,2021,P41,C08,0.3708,0.8540
1816,2021,P42,C01,0.6107,0.9657
1817,2021,P42,C02,0.3544,0.7369
1818,2021,P42,C03,0.5160,0.7069
1819,2021,P42,C04,0.4422,1.0187
1820,2021,P42,C05,0.1844,0.6361
1821,2021,P42,C06,0.4233,1.0462
1822,2021,P42,C07,0.3221,0.9242
1823,2021,P42,C08,0.6319,0.9413
1824,2021,P43,C01,0.6017,1.0031
1825,2021,P43,C02,0.3660,0.8158
1826,2021,P43,C03,0.4362,1.0335
1827,2021,P43,C04,0.3504,0.8597
1828,2021,P43,C05,0.3054,0.9228
1829,2021,P43,C06,0.3500,0.8420
1830,2021,P43,C07,0.3380,0.8343
1831,2021,P43,C08,0.3703,0.8503
1832,2021,P44,C01,0.6759,0.6656
1833,2021,P44,C02,0.5141,0.6895
1834,2021,P44,C03,0.5923,1.0291
1835,2021,P44,C04,0.4580,0.9486
1836,2021,P44,C05,0.5753,1.0462
1837,2021,P44,C06,0.4752,0.8117
1838,2021,P44,C07,0.3204,0.8998
1839,2021,P44,C08,0.4667,1.0209
1840,2021,P45,C01,0.3667,0.9448
1841,2021,P45,C02,0.3602,0.7668
1842,2021,P45,C03,0.5169,0.7195
1843,2021,P45,C04,0.4052,1.0230
1844,2021,P45,C05,0.5037,0.8154
1845,2021,P45,C06,0.3593,0.8747
1846,2021,P45,C07,0.2038,0.7979
1847,2021,P45,C08,0.3628,0.9390
1848,2021,P46,C01,0.3218,0.7298
1849,2021,P46,C02,0.5094,0.9089
1850,2021,P46,C03,0.3938,0.9858
1851,2021,P46,C04,0.6155,0.9422
1852,2021,P46,C05,0.4065,1.0258
1853,2021,P46,C06,0.4897,0.6949
1854,2021,P46,C07,0.3726,0.9988
1855,2021,P46,C08,0.3157,0.8108
1856,2021,P47,C01,0.6707,0.8471
1857,2021,P47,C02,0.7835,0.8781
1858,2021,P47,C03,0.6857,0.9024
1859,2021,P47,C04,0.8362,0.3851
1860,2021,P47,C05,0.7844,0.8733
1861,2021,P47,C06,0.6327,0.8279
1862,2021,P47,C07,0.4545,1.2424
1863,2021,P47,C08,0.7460,1.0301
1864,2021,P48,C01,0.4077,1.0296
1865,2021,P48,C02,0.3729,0.8697
1866,2021,P48,C03,0.4444,1.0116
1867,2021,P48,C04,0.3806,0.9184
1868,2021,P48,C05,0.4612,0.9289
1869,2021,P48,C06,0.4461,1.0057
1870,2021,P48,C07,0.1687,0.4651
1871,2021,P48,C08,0.3842,0.9380
1872,2021,P49,C01,0.3370,0.6283
1873,2021,P49,C02,0.4193,1.0453
1874,2021,P49,C03,0.4485,0.9964
1875,2021,P49,C04,0.4235,1.0461
1876,2021,P49,C05,0.3423,0.7999
1877,2021,P49,C06,0.5405,0.9394
1878,2021,P49,C07,0.2545,1.0315
1879,2021,P49,C08,0.3054,0.9205
1880,2021,P50,C01,0.3127,0.8500
1881,2021,P50,C02,0.4641,0.9082
1882,2021,P50,C03,0.3100,0.8813
1883,2021,P50,C04,0.3760,0.8893
1884,2021,P50,C05,0.3236,0.9764
1885,2021,P50,C06,0.4839,0.7086
1886,2021,P50,C07,0.1690,0.4689
1887,2021,P50,C08,0.4781,0.9166
1888,2021,P51,C01,0.3577,0.7427
1889,2021,P51,C02,0.3615,0.7973
1890,2021,P51,C03,0.3255,0.6500
1891,2021,P51,C04,0.6237,0.8927
1892,2021,P51,C05,0.4647,0.9039
1893,2021,P51,C06,0.4577,0.9502
1894,2021,P51,C07,0.3870,1.0201
1895,2021,P51,C08,0.3909,0.9720
1896,2021,P52,C01,0.2209,0.9055
1897,2021,P52,C02,0.1907,0.6943
1898,2021,P52,C03,0.3177,0.7874
1899,2021,P52,C04,0.3815,0.9229
1900,2021,P52,C05,0.2005,0.7552
1901,2021,P52,C06,0.4398,1.0253
1902,2021,P52,C07,0.4918,0.8337
1903,2021,P52,C08,0.2784,1.0400
1904,2021,P53,C01,0.3583,0.7465
1905,2021,P53,C02,0.2965,0.9813
1906,2021,P53,C03,0.3419,0.6852
1907,2021,P53,C04,0.4355,1.0347
1908,2021,P53,C05,0.3170,0.7955
1909,2021,P53,C06,0.3669,0.9652
1910,2021,P53,C07,0.3759,0.9597
1911,2021,P53,C08,0.3129,0.8458
1912,2021,P54,C01,0.1664,0.4323
1913,2021,P54,C02,0.3122,0.8544
1914,2021,P54,C03,0.3331,0.6714
1915,2021,P54,C04,0.4237,1.0461
1916,2021,P54,C05,0.5134,0.7696
1917,2021,P54,C06,0.5715,1.0443
1918,2021,P54,C07,0.3240,0.8586
1919,2021,P54,C08,0.4862,0.7184
1920,2021,P55,C01,0.3299,0.5677
1921,2021,P55,C02,0.3359,0.5891
1922,2021,P55,C03,0.3132,0.8458
1923,2021,P55,C04,0.5037,0.6449
1924,2021,P55,C05,0.3835,0.9356
1925,2021,P55,C06,0.6205,0.9125
1926,2021,P55,C07,0.6439,0.8952
1927,2021,P55,C08,0.5012,0.8135
1928,2021,P56,C01,0.4619,0.9237
1929,2021,P56,C02,0.3518,0.6828
1930,2021,P56,C03,0.3817,0.9339
1931,2021,P56,C04,0.5002,0.6741
1932,2021,P56,C05,0.5002,0.8461
1933,2021,P56,C06,0.4895,0.7951
1934,2021,P56,C07,0.7621,1.0367
1935,2021,P56,C08,0.3261,0.6878
1936,2021,P57,C01,0.2761,1.0429
1937,2021,P57,C02,0.3256,0.7826
1938,2021,P57,C03,0.1638,0.3851
1939,2021,P57,C04,0.6263,0.8752
1940,2021,P57,C05,0.5026,0.6256
1941,2021,P57,C06,0.5498,0.9893
1942,2021,P57,C07,0.6701,1.1105
1943,2021,P57,C08,0.4425,1.0177
1944,2021,P58,C01,0.2052,0.8061
1945,2021,P58,C02,0.1868,0.6606
