,Year,Province,Criterion,ER_Utility,Belief_Entropy
1301,2020,P37,C06,0.6583,0.7664
1302,2020,P37,C07,0.2975,0.9904
1303,2020,P37,C08,0.2396,0.9749
1304,2020,P38,C01,0.3999,1.0017
1305,2020,P38,C02,0.3529,0.7890
1306,2020,P38,C03,0.2887,1.0230
1307,2020,P38,C04,0.3949,0.9831
1308,2020,P38,C05,0.3067,0.9337
1309,2020,P38,C06,0.4753,1.1259
1310,2020,P38,C07,0.3830,0.9354
1311,2020,P38,C08,0.2074,0.7973
1312,2020,P39,C01,0.3144,0.8611
1313,2020,P39,C02,0.2835,1.0880
1314,2020,P39,C03,0.3445,0.7243
1315,2020,P39,C04,0.4587,0.9473
1316,2020,P39,C05,0.5661,1.0369
1317,2020,P39,C06,0.3142,0.8632
1318,2020,P39,C07,0.3450,0.9390
1319,2020,P39,C08,0.2814,1.0382
1320,2020,P40,C01,0.4828,0.8216
1321,2020,P40,C02,0.4205,1.0427
1322,2020,P40,C03,0.3337,0.8325
1323,2020,P40,C04,0.2524,1.0165
1324,2020,P40,C05,0.4233,1.0437
1325,2020,P40,C06,0.4791,0.7857
1326,2020,P40,C07,0.2978,0.9886
1327,2020,P40,C08,0.5044,1.0134
1328,2020,P41,C01,0.4353,1.0345
1329,2020,P41,C02,0.3434,0.7543
1330,2020,P41,C03,0.4825,0.8856
1331,2020,P41,C04,0.3443,0.6549
1332,2020,P41,C05,0.3629,0.7766
1333,2020,P41,C06,0.4636,0.9160
1334,2020,P41,C07,0.3961,0.9841
1335,2020,P41,C08,0.3181,0.9151
1336,2020,P42,C01,0.4782,0.8421
1337,2020,P42,C02,0.4427,1.0177
1338,2020,P42,C03,0.4986,0.8534
1339,2020,P42,C04,0.3367,0.5949
1340,2020,P42,C05,0.3653,0.7975
1341,2020,P42,C06,0.4794,0.9507
1342,2020,P42,C07,0.3118,0.8895
1343,2020,P42,C08,0.3417,0.8930
1344,2020,P43,C01,0.4814,0.8284
1345,2020,P43,C02,0.3511,0.8074
1346,2020,P43,C03,0.4650,0.9056
1347,2020,P43,C04,0.3642,0.7885
1348,2020,P43,C05,0.5682,1.0396
1349,2020,P43,C06,0.3265,0.8372
1350,2020,P43,C07,0.3357,0.7938
1351,2020,P43,C08,0.4477,1.0012
1352,2020,P44,C01,0.3199,0.8374
1353,2020,P44,C02,0.2677,1.0419
1354,2020,P44,C03,0.4689,0.8752
1355,2020,P44,C04,0.1674,0.3913
1356,2020,P44,C05,0.1739,0.4884
1357,2020,P44,C06,0.3062,0.9374
1358,2020,P44,C07,0.1674,0.3913
1359,2020,P44,C08,0.2500,1.0099
1360,2020,P45,C01,0.4280,1.0931
1361,2020,P45,C02,0.4598,0.9412
1362,2020,P45,C03,0.5102,0.8499
1363,2020,P45,C04,0.4344,1.0361
1364,2020,P45,C05,0.5033,0.7160
1365,2020,P45,C06,0.3633,1.0176
1366,2020,P45,C07,0.2686,1.0428
1367,2020,P45,C08,0.3935,0.9860
1368,2020,P46,C01,0.3375,0.7946
1369,2020,P46,C02,0.3125,0.8820
1370,2020,P46,C03,0.4331,1.0379
1371,2020,P46,C04,0.3766,1.0219
1372,2020,P46,C05,0.4995,0.5710
1373,2020,P46,C06,0.4811,0.8502
1374,2020,P46,C07,0.3478,0.9359
1375,2020,P46,C08,0.2619,1.0356
1376,2020,P47,C01,0.2994,0.9802
1377,2020,P47,C02,0.4278,1.0429
1378,2020,P47,C03,0.3130,0.9897
1379,2020,P47,C04,0.4070,1.0228
1380,2020,P47,C05,0.5482,0.9838
1381,2020,P47,C06,0.3605,0.9861
1382,2020,P47,C07,0.2761,1.0431
1383,2020,P47,C08,0.3492,0.9965
1384,2020,P48,C01,0.3711,0.8556
1385,2020,P48,C02,0.3600,0.8490
1386,2020,P48,C03,0.4851,0.8232
1387,2020,P48,C04,0.4909,0.6730
1388,2020,P48,C05,0.6310,0.8271
1389,2020,P48,C06,0.3416,0.9802
1390,2020,P48,C07,0.3422,0.8908
1391,2020,P48,C08,0.6129,0.9859
1392,2020,P49,C01,0.5203,0.8424
1393,2020,P49,C02,0.5384,1.0374
1394,2020,P49,C03,0.5529,1.1291
1395,2020,P49,C04,0.5167,0.7227
1396,2020,P49,C05,0.6315,0.9120
1397,2020,P49,C06,0.6721,0.9137
1398,2020,P49,C07,0.3410,0.9274
1399,2020,P49,C08,0.4432,1.0162
1400,2020,P50,C01,0.3486,0.6701
1401,2020,P50,C02,0.4510,0.9877
1402,2020,P50,C03,0.3908,1.0152
1403,2020,P50,C04,0.3477,0.6182
1404,2020,P50,C05,0.4897,0.7157
1405,2020,P50,C06,0.4984,0.9751
1406,2020,P50,C07,0.1989,0.7339
1407,2020,P50,C08,0.5155,1.1317
1408,2020,P51,C01,0.4532,0.9771
1409,2020,P51,C02,0.2720,1.0432
1410,2020,P51,C03,0.3135,0.8710
1411,2020,P51,C04,0.6726,0.6482
1412,2020,P51,C05,0.6848,0.8503
1413,2020,P51,C06,0.4958,0.9177
1414,2020,P51,C07,0.3610,0.9006
1415,2020,P51,C08,0.4143,1.0364
1416,2020,P52,C01,0.3673,0.8598
1417,2020,P52,C02,0.3539,0.9010
1418,2020,P52,C03,0.4204,1.0421
1419,2020,P52,C04,0.5853,1.0373
1420,2020,P52,C05,0.3427,1.0371
1421,2020,P52,C06,0.3367,0.8121
1422,2020,P52,C07,0.4613,1.0828
1423,2020,P52,C08,0.2425,0.9852
1424,2020,P53,C01,0.4865,0.7918
1425,2020,P53,C02,0.5072,0.9801
1426,2020,P53,C03,0.6679,0.8118
1427,2020,P53,C04,0.7010,0.9820
1428,2020,P53,C05,0.6763,0.7280
1429,2020,P53,C06,0.4394,1.0263
1430,2020,P53,C07,0.5315,0.9645
1431,2020,P53,C08,0.2779,1.0419
1432,2020,P54,C01,0.2141,0.8342
1433,2020,P54,C02,0.2463,0.9981
1434,2020,P54,C03,0.4118,1.0307
1435,2020,P54,C04,0.5055,0.9616
1436,2020,P54,C05,0.8326,0.3913
1437,2020,P54,C06,0.4960,0.7269
1438,2020,P54,C07,0.4955,1.0701
1439,2020,P54,C08,0.5015,0.8585
1440,2020,P55,C01,0.2838,1.0346
1441,2020,P55,C02,0.2787,1.0411
1442,2020,P55,C03,0.3411,0.7034
1443,2020,P55,C04,0.5890,1.0315
1444,2020,P55,C05,0.5092,0.7011
1445,2020,P55,C06,0.6065,0.9764
1446,2020,P55,C07,0.6559,0.7822
1447,2020,P55,C08,0.5964,1.0524
1448,2020,P56,C01,0.4335,1.0373
1449,2020,P56,C02,0.6135,0.9943
1450,2020,P56,C03,0.5292,1.0284
1451,2020,P56,C04,0.7907,0.8105
1452,2020,P56,C05,0.7157,1.0344
1453,2020,P56,C06,0.6762,0.7520
1454,2020,P56,C07,0.8166,0.5913
1455,2020,P56,C08,0.4594,0.9438
1456,2020,P57,C01,0.3473,0.6269
1457,2020,P57,C02,0.2488,1.0003
1458,2020,P57,C03,0.3737,0.9887
1459,2020,P57,C04,0.6251,0.8720
1460,2020,P57,C05,0.4870,0.6701
1461,2020,P57,C06,0.6919,0.9416
1462,2020,P57,C07,0.6816,0.9432
1463,2020,P57,C08,0.2695,1.0433
1464,2020,P58,C01,0.2979,0.9879
1465,2020,P58,C02,0.2153,0.8470
1466,2020,P58,C03,0.3980,0.9942
1467,2020,P58,C04,0.4853,0.6953
1468,2020,P58,C05,0.5366,0.9166
1469,2020,P58,C06,0.3660,0.9467
1470,2020,P58,C07,0.3731,0.9265
1471,2020,P58,C08,0.3115,0.8920
1472,2020,P59,C01,0.4141,1.0362
1473,2020,P59,C02,0.3747,0.9251
1474,2020,P59,C03,0.3342,0.8526
1475,2020,P59,C04,0.5507,0.9943
1476,2020,P59,C05,0.3442,0.5881
1477,2020,P59,C06,0.5085,0.8452
1478,2020,P59,C07,0.5765,1.0433
1479,2020,P59,C08,0.3649,0.8145
1480,2020,P60,C01,0.3331,0.7086
1481,2020,P60,C02,0.3477,0.7628
1482,2020,P60,C03,0.4330,1.0378
1483,2020,P60,C04,0.5016,0.8051
1484,2020,P60,C05,0.5425,0.9544
1485,2020,P60,C06,0.5164,0.7993
1486,2020,P60,C07,0.6416,0.7331
1487,2020,P60,C08,0.3671,0.8114
1488,2020,P61,C01,0.1917,0.6648
1489,2020,P61,C02,0.1882,0.6357
1490,2020,P61,C03,0.1831,0.5903
1491,2020,P61,C04,0.4757,0.8125
1492,2020,P61,C05,0.4250,1.0439
1493,2020,P61,C06,0.3497,0.8398
1494,2020,P61,C07,0.4714,0.9927
1495,2020,P61,C08,0.2469,0.9993
1496,2020,P62,C01,0.2724,1.0438
1497,2020,P62,C02,0.2922,1.0120
1498,2020,P62,C03,0.4780,0.9773
1499,2020,P62,C04,0.4689,0.8748
1500,2020,P62,C05,0.3967,0.9895
1501,2020,P62,C06,0.4733,0.9166
1502,2020,P62,C07,0.3881,0.9486
1503,2020,P62,C08,0.3169,0.8328
1504,2020,P63,C01,0.4145,1.0370
1505,2020,P63,C02,0.4069,1.0204
1506,2020,P63,C03,0.4827,1.2334
1507,2020,P63,C04,0.5924,1.0239
1508,2020,P63,C05,0.5099,0.7022
1509,2020,P63,C06,0.2865,1.1005
1510,2020,P63,C07,0.4852,1.0686
1511,2020,P63,C08,0.3105,0.9066
1512,2021,P01,C01,0.5659,1.0364
1513,2021,P01,C02,0.7106,1.0208
1514,2021,P01,C03,0.4402,1.0245
1515,2021,P01,C04,0.5515,0.9976
1516,2021,P01,C05,0.6752,0.6998
1517,2021,P01,C06,0.5615,1.0283
1518,2021,P01,C07,0.3326,0.8869
1519,2021,P01,C08,0.7614,0.9680
1520,2021,P02,C01,0.4975,0.5501
1521,2021,P02,C02,0.5138,0.7248
1522,2021,P02,C03,0.4727,0.8409
1523,2021,P02,C04,0.4810,0.8061
1524,2021,P02,C05,0.5414,0.9479
1525,2021,P02,C06,0.5370,0.9195
1526,2021,P02,C07,0.5018,0.9501
1527,2021,P02,C08,0.5772,1.0435
1528,2021,P03,C01,0.4135,1.0358
1529,2021,P03,C02,0.3001,0.9913
1530,2021,P03,C03,0.2193,0.8683
1531,2021,P03,C04,0.3707,0.9572
1532,2021,P03,C05,0.2998,0.9774
1533,2021,P03,C06,0.3069,1.0108
1534,2021,P03,C07,0.4580,1.0484
1535,2021,P03,C08,0.2234,0.8972
1536,2021,P04,C01,0.5027,0.7081
1537,2021,P04,C02,0.4897,0.6707
1538,2021,P04,C03,0.5852,1.0367
1539,2021,P04,C04,0.5025,0.7183
1540,2021,P04,C05,0.2831,1.0354
1541,2021,P04,C06,0.5337,0.8961
1542,2021,P04,C07,0.4941,0.9366
1543,2021,P04,C08,0.5005,0.7656
1544,2021,P05,C01,0.5384,0.9287
1545,2021,P05,C02,0.6032,0.9899
1546,2021,P05,C03,0.5129,0.8377
1547,2021,P05,C04,0.5471,0.9785
1548,2021,P05,C05,0.4495,0.9934
1549,2021,P05,C06,0.6126,0.9479
1550,2021,P05,C07,0.5265,1.0780
1551,2021,P05,C08,0.4440,1.0137
1552,2021,P06,C01,0.3433,0.9359
1553,2021,P06,C02,0.4844,0.7596
1554,2021,P06,C03,0.3779,0.9172
1555,2021,P06,C04,0.3033,0.9598
1556,2021,P06,C05,0.3561,0.7113
1557,2021,P06,C06,0.4482,0.9991
1558,2021,P06,C07,0.3094,0.9227
1559,2021,P06,C08,0.6147,0.9365
1560,2021,P07,C01,0.2953,0.9993
1561,2021,P07,C02,0.3319,0.6101
1562,2021,P07,C03,0.2849,1.0331
1563,2021,P07,C04,0.1674,0.3913
1564,2021,P07,C05,0.3524,0.8007
1565,2021,P07,C06,0.1674,0.3913
1566,2021,P07,C07,0.3919,1.2806
1567,2021,P07,C08,0.3302,0.6774
1568,2021,P08,C01,0.5146,0.7290
1569,2021,P08,C02,0.4986,0.7188
1570,2021,P08,C03,0.5694,1.0408
1571,2021,P08,C04,0.3629,0.8417
1572,2021,P08,C05,0.5430,0.9571
1573,2021,P08,C06,0.4565,0.9921
1574,2021,P08,C07,0.5360,0.9131
1575,2021,P08,C08,0.5629,1.0312
1576,2021,P09,C01,0.4908,0.6284
1577,2021,P09,C02,0.3313,0.6108
1578,2021,P09,C03,0.4267,1.0429
1579,2021,P09,C04,0.3632,0.8792
1580,2021,P09,C05,0.3286,0.6453
1581,2021,P09,C06,0.3925,1.0011
1582,2021,P09,C07,0.5202,0.9121
1583,2021,P09,C08,0.3158,0.8446
1584,2021,P10,C01,0.5070,0.7705
1585,2021,P10,C02,0.4643,0.9107
1586,2021,P10,C03,0.6950,0.9447
1587,2021,P10,C04,0.5169,0.8181
1588,2021,P10,C05,0.4348,1.0356
1589,2021,P10,C06,0.4893,0.7727
1590,2021,P10,C07,0.5151,1.0241
1591,2021,P10,C08,0.3435,0.6425
1592,2021,P11,C01,0.6029,0.9905
1593,2021,P11,C02,0.4861,0.8030
1594,2021,P11,C03,0.6020,0.9944
1595,2021,P11,C04,0.6670,0.6929
1596,2021,P11,C05,0.3839,0.9288
1597,2021,P11,C06,0.5462,1.0904
1598,2021,P11,C07,0.5663,1.0975
1599,2021,P11,C08,0.2406,0.9790
1600,2021,P12,C01,0.5463,0.9748
1601,2021,P12,C02,0.4934,0.9272
1602,2021,P12,C03,0.5665,1.0375
1603,2021,P12,C04,0.5013,0.7471
1604,2021,P12,C05,0.5477,0.9811
1605,2021,P12,C06,0.6036,0.9881
1606,2021,P12,C07,0.3393,0.7426
1607,2021,P12,C08,0.4894,0.8606
1608,2021,P13,C01,0.6976,0.9624
1609,2021,P13,C02,0.6775,0.9814
1610,2021,P13,C03,0.6432,0.7386
1611,2021,P13,C04,0.6290,1.0617
1612,2021,P13,C05,0.6359,0.7873
1613,2021,P13,C06,0.5792,1.0430
1614,2021,P13,C07,0.6661,1.1251
1615,2021,P13,C08,0.5340,0.8982
1616,2021,P16,C01,0.7257,1.0438
1617,2021,P16,C02,0.5879,1.0309
1618,2021,P16,C03,0.5225,0.9622
1619,2021,P16,C04,0.6579,0.6885
1620,2021,P16,C05,0.6338,0.8412
1621,2021,P16,C06,0.6557,0.6575
1622,2021,P16,C07,0.5064,1.0500
1623,2021,P16,C08,0.4247,1.0432
1624,2021,P17,C01,0.4779,0.9218
1625,2021,P17,C02,0.5083,0.6734
1626,2021,P17,C03,0.6106,0.9579
1627,2021,P17,C04,0.3485,0.8213
1628,2021,P17,C05,0.8180,0.5799
1629,2021,P17,C06,0.6171,0.9226
1630,2021,P17,C07,0.2503,1.0111
1631,2021,P17,C08,0.8198,0.5621
1632,2021,P19,C01,0.4993,0.7190
1633,2021,P19,C02,0.4960,0.9625
1634,2021,P19,C03,0.3376,0.7155
1635,2021,P19,C04,0.5098,0.7592
1636,2021,P19,C05,0.5746,1.0439
1637,2021,P19,C06,0.5380,0.9268
1638,2021,P19,C07,0.3366,0.7652
1639,2021,P19,C08,0.5202,0.8509
1640,2021,P20,C01,0.5178,0.7363
1641,2021,P20,C02,0.4854,0.9335
1642,2021,P20,C03,0.5025,0.7740
1643,2021,P20,C04,0.6543,0.6733
1644,2021,P20,C05,0.6694,0.6151
1645,2021,P20,C06,0.6418,0.7326
1646,2021,P20,C07,0.5127,1.0663
1647,2021,P20,C08,0.4771,0.8058
1648,2021,P21,C01,0.6837,0.8368
1649,2021,P21,C02,0.6536,0.8565
1650,2021,P21,C03,0.6502,0.7533
1651,2021,P21,C04,0.6602,0.7206
1652,2021,P21,C05,0.6761,0.7200
1653,2021,P21,C06,0.6895,0.9004
1654,2021,P21,C07,0.5029,0.9701
1655,2021,P21,C08,0.4966,0.8753
1656,2021,P22,C01,0.5246,0.9958
1657,2021,P22,C02,0.6170,0.9214
1658,2021,P22,C03,0.6160,0.9271
1659,2021,P22,C04,0.5980,1.0085
1660,2021,P22,C05,0.5527,1.0025
1661,2021,P22,C06,0.7021,0.9869
1662,2021,P22,C07,0.4769,1.0506
1663,2021,P22,C08,0.4410,1.0224
1664,2021,P23,C01,0.4871,0.6706
1665,2021,P23,C02,0.4927,0.8382
1666,2021,P23,C03,0.4591,0.9788
1667,2021,P23,C04,0.5284,0.8827
1668,2021,P23,C05,0.6977,0.9630
1669,2021,P23,C06,0.5015,0.7249
1670,2021,P23,C07,0.4424,1.0186
1671,2021,P23,C08,0.6807,0.8031
1672,2021,P24,C01,0.6399,0.7513
1673,2021,P24,C02,0.5113,1.0988
1674,2021,P24,C03,0.4403,1.0241
1675,2021,P24,C04,0.5261,0.8428
1676,2021,P24,C05,0.6412,0.7744
1677,2021,P24,C06,0.6060,0.9787
1678,2021,P24,C07,0.4867,0.9976
1679,2021,P24,C08,0.4586,0.9478
1680,2021,P25,C01,0.6569,0.6879
1681,2021,P25,C02,0.5934,1.0197
1682,2021,P25,C03,0.5774,1.0429
1683,2021,P25,C04,0.4732,0.8358
1684,2021,P25,C05,0.6791,0.8335
1685,2021,P25,C06,0.6200,0.9047
1686,2021,P25,C07,0.4430,1.0169
1687,2021,P25,C08,0.6229,1.0466
1688,2021,P26,C01,0.8326,0.3913
1689,2021,P26,C02,0.6720,1.1575
1690,2021,P26,C03,0.7138,1.0290
1691,2021,P26,C04,0.7169,1.0353
1692,2021,P26,C05,0.6081,0.9697
1693,2021,P26,C06,0.7078,1.0123
1694,2021,P26,C07,0.6602,1.1722
1695,2021,P26,C08,0.5746,1.0432
1696,2021,P27,C01,0.5008,0.7806
1697,2021,P27,C02,0.5378,0.9255
1698,2021,P27,C03,0.6611,0.6590
1699,2021,P27,C04,0.5642,1.0337
1700,2021,P27,C05,0.5351,0.9056
1701,2021,P27,C06,0.5242,0.8110
1702,2021,P27,C07,0.5227,1.0669
1703,2021,P27,C08,0.6782,0.7614
1704,2021,P28,C01,0.5886,1.0321
1705,2021,P28,C02,0.5960,1.0139
1706,2021,P28,C03,0.8326,0.3913
1707,2021,P28,C04,0.5823,1.0406
1708,2021,P28,C05,0.6469,0.7281
1709,2021,P28,C06,0.6867,0.8721
1710,2021,P28,C07,0.6008,1.1862
1711,2021,P28,C08,0.6317,0.8279
1712,2021,P29,C01,0.5183,0.7423
1713,2021,P29,C02,0.5389,0.9325
1714,2021,P29,C03,0.7593,0.9788
1715,2021,P29,C04,0.5584,1.0207
1716,2021,P29,C05,0.2960,1.0239
1717,2021,P29,C06,0.5836,1.0393
1718,2021,P29,C07,0.5396,1.0631
1719,2021,P29,C08,0.4429,1.0169
1720,2021,P30,C01,0.5465,0.9756
1721,2021,P30,C02,0.4833,0.7222
1722,2021,P30,C03,0.6609,0.6717
1723,2021,P30,C04,0.4447,1.0116
1724,2021,P30,C05,0.5006,0.5370
1725,2021,P30,C06,0.5010,0.7910
1726,2021,P30,C07,0.4725,1.0362
1727,2021,P30,C08,0.6217,0.8939
1728,2021,P31,C01,0.7094,1.0174
1729,2021,P31,C02,0.8311,0.4189
1730,2021,P31,C03,0.6911,0.9143
1731,2021,P31,C04,0.7081,1.0129
1732,2021,P31,C05,0.8291,0.4498
1733,2021,P31,C06,0.8326,0.3913
1734,2021,P31,C07,0.7623,0.9908
1735,2021,P31,C08,0.8325,0.3937
1736,2021,P32,C01,0.2873,1.0280
1737,2021,P32,C02,0.4635,0.9164
1738,2021,P32,C03,0.3613,0.8882
1739,2021,P32,C04,0.4918,0.6016
1740,2021,P32,C05,0.5411,0.9458
1741,2021,P32,C06,0.6976,0.9626
1742,2021,P32,C07,0.3507,0.9283
1743,2021,P32,C08,0.5939,1.0649
1744,2021,P33,C01,0.3901,1.0393
1745,2021,P33,C02,0.4475,1.0015
1746,2021,P33,C03,0.5032,0.7448
1747,2021,P33,C04,0.4941,0.6962
1748,2021,P33,C05,0.3581,0.8342
1749,2021,P33,C06,0.6632,0.6985
1750,2021,P33,C07,0.4633,1.0185
1751,2021,P33,C08,0.3957,0.9854
1752,2021,P34,C01,0.2942,1.0053
1753,2021,P34,C02,0.4206,1.0430
1754,2021,P34,C03,0.3450,0.9194
1755,2021,P34,C04,0.4497,0.9930
1756,2021,P34,C05,0.4321,1.0392
1757,2021,P34,C06,0.5511,0.9961
1758,2021,P34,C07,0.3790,0.8970
1759,2021,P34,C08,0.3537,0.7348
1760,2021,P35,C01,0.4579,0.9522
1761,2021,P35,C02,0.4034,1.0131
1762,2021,P35,C03,0.4325,1.0387
1763,2021,P35,C04,0.4943,0.6824
1764,2021,P35,C05,0.3870,0.9441
1765,2021,P35,C06,0.5880,1.0327
1766,2021,P35,C07,0.4900,0.9227
1767,2021,P35,C08,0.5033,0.7981
1768,2021,P36,C01,0.4348,1.0355
1769,2021,P36,C02,0.3408,0.8011
1770,2021,P36,C03,0.3073,1.0612
1771,2021,P36,C04,0.5135,0.7767
1772,2021,P36,C05,0.3200,0.7945
1773,2021,P36,C06,0.4878,0.7639
1774,2021,P36,C07,0.4238,1.0434
1775,2021,P36,C08,0.3431,0.6395
1776,2021,P37,C01,0.3259,0.8435
1777,2021,P37,C02,0.4457,1.0080
1778,2021,P37,C03,0.3350,0.9215
1779,2021,P37,C04,0.4374,1.0307
1780,2021,P37,C05,0.4751,0.8681
1781,2021,P37,C06,0.5311,0.8756
1782,2021,P37,C07,0.3563,0.8257
1783,2021,P37,C08,0.4715,0.9312
1784,2021,P38,C01,0.6761,0.7194
1785,2021,P38,C02,0.5233,0.8814
1786,2021,P38,C03,0.5640,1.0334
1787,2021,P38,C04,0.5908,1.0277
1788,2021,P38,C05,0.4001,1.0024
1789,2021,P38,C06,0.6463,0.7251
1790,2021,P38,C07,0.4771,1.1208
1791,2021,P38,C08,0.3288,0.6436
1792,2021,P39,C01,0.6699,0.6664
1793,2021,P39,C02,0.5632,1.0319
1794,2021,P39,C03,0.4583,0.9927
1795,2021,P39,C04,0.6516,0.6255
1796,2021,P39,C05,0.3091,0.9141
1797,2021,P39,C06,0.5008,0.7627
1798,2021,P39,C07,0.4716,1.0368
1799,2021,P39,C08,0.5053,0.8213
1800,2021,P40,C01,0.3994,0.9996
1801,2021,P40,C02,0.3434,0.6278
1802,2021,P40,C03,0.3854,0.9352
1803,2021,P40,C04,0.3414,0.8568
1804,2021,P40,C05,0.2949,1.0016
1805,2021,P40,C06,0.4021,1.0071
1806,2021,P40,C07,0.3337,0.6849
1807,2021,P40,C08,0.3410,0.6357
1808,2021,P41,C01,0.4548,0.9690
1809,2021,P41,C02,0.4140,1.0364
1810,2021,P41,C03,0.4329,1.0382
1811,2021,P41,C04,0.2935,1.0094
1812,2021,P41,C05,0.3142,0.8782
1813,2021,P41,C06,0.4078,1.0229
1814,2021,P41,C07,0.3210,0.7726
1815,2021,P41,C08,0.3705,0.8393
1816,2021,P42,C01,0.6061,0.9784
1817,2021,P42,C02,0.3786,0.8954
1818,2021,P42,C03,0.4860,0.8714
1819,2021,P42,C04,0.4422,1.0191
1820,2021,P42,C05,0.2274,0.9182
1821,2021,P42,C06,0.4356,1.0340
1822,2021,P42,C07,0.3464,0.8464
1823,2021,P42,C08,0.6168,0.9719
1824,2021,P43,C01,0.6009,0.9990
1825,2021,P43,C02,0.3369,0.7208
1826,2021,P43,C03,0.3830,0.9205
1827,2021,P43,C04,0.3567,0.8932
1828,2021,P43,C05,0.3213,0.7644
1829,2021,P43,C06,0.3445,0.8524
1830,2021,P43,C07,0.3520,0.7857
1831,2021,P43,C08,0.3771,0.8868
1832,2021,P44,C01,0.6737,0.6678
1833,2021,P44,C02,0.5110,0.6499
1834,2021,P44,C03,0.5926,1.0235
1835,2021,P44,C04,0.4620,0.9266
1836,2021,P44,C05,0.5848,1.0381
1837,2021,P44,C06,0.4555,1.0097
1838,2021,P44,C07,0.3534,0.8294
1839,2021,P44,C08,0.5252,1.0699
1840,2021,P45,C01,0.3729,0.9639
1841,2021,P45,C02,0.3582,0.7330
1842,2021,P45,C03,0.4862,0.8739
1843,2021,P45,C04,0.4041,1.0143
1844,2021,P45,C05,0.4921,0.7523
1845,2021,P45,C06,0.3397,0.8199
1846,2021,P45,C07,0.1846,0.6056
1847,2021,P45,C08,0.4426,1.0181
1848,2021,P46,C01,0.3240,0.7230
1849,2021,P46,C02,0.5340,0.9585
1850,2021,P46,C03,0.3920,0.9698
1851,2021,P46,C04,0.5999,1.0025
1852,2021,P46,C05,0.4090,1.0269
1853,2021,P46,C06,0.4744,0.9608
1854,2021,P46,C07,0.4388,1.0276
1855,2021,P46,C08,0.3247,0.7037
1856,2021,P47,C01,0.6626,0.7616
1857,2021,P47,C02,0.8066,0.6873
1858,2021,P47,C03,0.7207,1.0407
1859,2021,P47,C04,0.8326,0.3913
1860,2021,P47,C05,0.7797,0.8789
1861,2021,P47,C06,0.6093,0.9637
1862,2021,P47,C07,0.5228,1.0944
1863,2021,P47,C08,0.7338,1.0406
1864,2021,P48,C01,0.3892,0.9571
1865,2021,P48,C02,0.3702,0.8375
1866,2021,P48,C03,0.4825,0.9226
1867,2021,P48,C04,0.3805,0.9087
1868,2021,P48,C05,0.4770,0.7968
1869,2021,P48,C06,0.4170,1.0394
1870,2021,P48,C07,0.1730,0.4783
1871,2021,P48,C08,0.4451,1.0102
1872,2021,P49,C01,0.3340,0.5631
1873,2021,P49,C02,0.4231,1.0438
1874,2021,P49,C03,0.4452,1.0096
1875,2021,P49,C04,0.4118,1.0322
1876,2021,P49,C05,0.3203,0.8062
1877,2021,P49,C06,0.5230,0.8859
1878,2021,P49,C07,0.2876,1.0260
1879,2021,P49,C08,0.3213,0.7648
1880,2021,P50,C01,0.2962,0.9956
1881,2021,P50,C02,0.4502,0.9906
1882,2021,P50,C03,0.3463,0.8858
1883,2021,P50,C04,0.3738,0.8629
1884,2021,P50,C05,0.3271,0.8775
1885,2021,P50,C06,0.4647,0.9477
1886,2021,P50,C07,0.1979,0.7233
1887,2021,P50,C08,0.5008,0.8487
1888,2021,P51,C01,0.3483,0.6717
1889,2021,P51,C02,0.3905,0.9616
1890,2021,P51,C03,0.3299,0.7359
1891,2021,P51,C04,0.6035,0.9895
1892,2021,P51,C05,0.4905,0.6194
1893,2021,P51,C06,0.4656,0.9555
1894,2021,P51,C07,0.4367,1.0320
1895,2021,P51,C08,0.4233,1.0436
1896,2021,P52,C01,0.2171,0.8617
1897,2021,P52,C02,0.1877,0.6356
1898,2021,P52,C03,0.3104,0.9050
1899,2021,P52,C04,0.3775,0.9331
1900,2021,P52,C05,0.1853,0.6060
1901,2021,P52,C06,0.4287,1.0422
1902,2021,P52,C07,0.4840,0.9672
1903,2021,P52,C08,0.3043,0.9498
1904,2021,P53,C01,0.3480,0.6974
1905,2021,P53,C02,0.2799,1.0399
1906,2021,P53,C03,0.3405,0.6818
1907,2021,P53,C04,0.4295,1.0417
1908,2021,P53,C05,0.3329,0.6014
1909,2021,P53,C06,0.3716,0.9769
1910,2021,P53,C07,0.3862,0.9397
1911,2021,P53,C08,0.3169,0.8283
1912,2021,P54,C01,0.1694,0.4269
1913,2021,P54,C02,0.3131,0.8744
1914,2021,P54,C03,0.3166,0.9201
1915,2021,P54,C04,0.4127,1.0340
1916,2021,P54,C05,0.5072,0.7254
1917,2021,P54,C06,0.5470,0.9784
1918,2021,P54,C07,0.3352,0.7022
1919,2021,P54,C08,0.4376,1.0304
1920,2021,P55,C01,0.3285,0.6126
1921,2021,P55,C02,0.3358,0.6297
1922,2021,P55,C03,0.3078,0.9263
1923,2021,P55,C04,0.4998,0.6766
1924,2021,P55,C05,0.4034,1.0130
1925,2021,P55,C06,0.6292,0.8551
1926,2021,P55,C07,0.6288,1.1514
1927,2021,P55,C08,0.4448,1.0111
1928,2021,P56,C01,0.4392,1.0269
1929,2021,P56,C02,0.3560,0.7206
1930,2021,P56,C03,0.4115,1.0315
1931,2021,P56,C04,0.4896,0.6411
1932,2021,P56,C05,0.4876,0.8069
1933,2021,P56,C06,0.4851,0.8163
1934,2021,P56,C07,0.7232,1.2051
1935,2021,P56,C08,0.3285,0.6545
